tpep_pickup_datetime,tpep_dropoff_datetime,trip_distance,PULocationID,DOLocationID,LocationID,zone,latitude,longitude,borough
2020-12-10 08:42:59,2020-12-10 08:53:21,1.17,142,230,,,,,
2020-12-10 08:24:14,2020-12-10 08:34:26,2.00,239,48,,,,,
2020-12-10 08:44:49,2020-12-10 08:56:47,1.70,163,237,,,,,
2020-12-10 08:27:55,2020-12-10 08:33:25,.68,236,263,,,,,
2020-12-10 08:47:23,2020-12-10 08:58:59,2.30,236,164,,,,,
2020-12-10 08:08:20,2020-12-10 08:10:27,.30,68,68,,,,,
2020-12-10 08:30:27,2020-12-10 08:34:23,.70,164,186,,,,,
2020-12-10 08:41:37,2020-12-10 08:46:29,1.10,100,163,,,,,
2020-12-10 08:20:06,2020-12-10 08:25:13,.80,262,236,,,,,
2020-12-10 08:36:10,2020-12-10 08:47:45,3.70,263,137,,,,,
2020-12-10 08:59:02,2020-12-10 09:15:25,2.30,170,246,,,,,
2020-12-10 08:13:51,2020-12-10 08:20:31,.80,24,41,,,,,
2020-12-10 08:32:41,2020-12-10 08:37:19,.50,43,238,,,,,
2020-12-10 08:44:46,2020-12-10 08:58:01,2.50,238,140,,,,,
2020-12-10 08:01:11,2020-12-10 08:13:32,2.00,137,237,,,,,
2020-12-10 08:20:50,2020-12-10 08:37:00,1.44,141,236,,,,,
2020-12-10 08:52:02,2020-12-10 08:59:23,.76,141,161,,,,,
2020-12-10 07:58:21,2020-12-10 08:01:31,.70,107,170,,,,,
2020-12-10 08:03:30,2020-12-10 08:27:41,3.61,170,75,,,,,
2020-12-10 08:31:39,2020-12-10 08:36:51,1.00,75,238,,,,,
2020-12-10 08:42:12,2020-12-10 08:48:42,1.15,238,43,,,,,
2020-12-10 08:49:34,2020-12-10 09:01:25,1.45,43,262,,,,,
2020-12-10 08:16:02,2020-12-10 08:25:44,.80,236,161,,,,,
2020-12-10 08:57:59,2020-12-10 09:16:38,3.22,151,162,,,,,
2020-12-10 08:12:33,2020-12-10 08:26:56,1.90,233,140,,,,,
2020-12-10 08:29:19,2020-12-10 08:38:16,2.50,140,233,,,,,
2020-12-10 08:40:55,2020-12-10 08:48:34,4.40,233,88,,,,,
2020-12-10 08:52:27,2020-12-10 09:03:32,3.40,87,224,,,,,
2020-12-10 08:23:51,2020-12-10 08:37:59,3.20,141,234,,,,,
2020-12-10 08:17:23,2020-12-10 08:24:12,1.09,162,137,,,,,
2020-12-10 08:24:30,2020-12-10 08:33:02,1.13,140,237,,,,,
2020-12-10 08:12:47,2020-12-10 08:16:26,.61,236,236,,,,,
2020-12-10 08:24:17,2020-12-10 08:36:12,2.20,236,151,,,,,
2020-12-10 08:41:45,2020-12-10 08:57:37,2.47,238,230,,,,,
2020-12-10 08:09:06,2020-12-10 08:20:55,1.16,151,43,,,,,
2020-12-10 08:53:54,2020-12-10 08:58:34,.88,151,166,,,,,
2020-12-10 08:25:55,2020-12-10 08:37:51,2.50,246,231,,,,,
2020-12-10 08:53:24,2020-12-10 09:13:36,3.90,246,263,,,,,
2020-12-10 08:49:52,2020-12-10 08:55:21,.70,236,236,,,,,
2020-12-10 08:17:47,2020-12-10 08:22:01,.80,141,236,,,,,
2020-12-10 08:25:07,2020-12-10 08:33:06,1.00,236,237,,,,,
2020-12-10 08:38:44,2020-12-10 08:46:01,.90,237,236,,,,,
2020-12-10 08:48:11,2020-12-10 08:58:59,1.80,142,236,,,,,
2020-12-10 08:14:26,2020-12-10 08:29:44,4.10,116,238,,,,,
2020-12-10 08:24:35,2020-12-10 08:49:01,3.24,75,164,,,,,
2020-12-10 08:56:09,2020-12-10 09:20:32,3.57,170,13,,,,,
2020-12-10 08:03:37,2020-12-10 08:06:49,1.20,249,100,,,,,
2020-12-10 08:29:45,2020-12-10 08:40:54,2.40,249,230,,,,,
2020-12-10 08:05:14,2020-12-10 08:07:52,.33,48,48,,,,,
2020-12-10 08:08:32,2020-12-10 08:15:54,1.60,48,239,,,,,
2020-12-11 15:28:29,2020-12-11 15:43:31,1.35,137,68,,,,,
2020-12-11 15:50:50,2020-12-11 15:59:15,1.57,48,142,,,,,
2020-12-11 15:40:20,2020-12-11 15:45:32,.90,237,236,,,,,
2020-12-11 15:05:33,2020-12-11 15:09:28,.72,107,79,,,,,
2020-12-11 15:27:57,2020-12-11 15:39:16,2.20,229,107,,,,,
2020-12-11 15:47:55,2020-12-11 15:54:16,1.37,137,113,,,,,
2020-12-11 15:49:32,2020-12-11 16:07:06,2.40,237,246,,,,,
2020-12-11 15:05:07,2020-12-11 15:15:37,1.76,246,158,,,,,
2020-12-11 15:24:44,2020-12-11 15:30:08,1.14,186,68,,,,,
2020-12-11 15:31:36,2020-12-11 15:59:26,3.77,249,229,,,,,
2020-12-11 15:20:59,2020-12-11 15:26:49,.81,107,137,,,,,
2020-12-11 15:45:50,2020-12-11 15:50:26,.50,263,262,,,,,
2020-12-11 15:52:19,2020-12-11 16:16:02,3.26,262,170,,,,,
2020-12-11 15:05:47,2020-12-11 15:11:20,.80,137,162,,,,,
2020-12-11 15:20:31,2020-12-11 15:31:05,1.46,237,236,,,,,
2020-12-11 15:15:01,2020-12-11 15:30:45,2.70,68,231,,,,,
2020-12-11 15:40:50,2020-12-11 15:53:54,2.40,211,100,,,,,
2020-12-11 15:54:35,2020-12-11 16:46:53,7.20,186,181,,,,,
2020-12-11 15:33:24,2020-12-11 15:38:46,.90,90,158,,,,,
2020-12-11 15:40:38,2020-12-11 15:46:58,1.00,249,125,,,,,
2020-12-11 15:27:34,2020-12-11 15:39:02,1.40,166,43,,,,,
2020-12-11 15:46:23,2020-12-11 16:18:09,5.80,238,243,,,,,
2020-12-11 15:33:18,2020-12-11 15:52:17,1.58,107,68,,,,,
2020-12-11 15:42:26,2020-12-11 15:55:58,3.72,75,233,,,,,
2020-12-11 15:42:09,2020-12-11 15:49:44,1.09,186,230,,,,,
2020-12-11 15:05:14,2020-12-11 16:27:28,16.72,186,7,,,,,
2020-12-11 15:31:35,2020-12-11 15:40:00,1.58,163,43,,,,,
2020-12-11 15:46:29,2020-12-11 16:00:03,1.77,236,238,,,,,
2020-12-11 15:19:02,2020-12-11 15:45:28,2.76,164,236,,,,,
2020-12-11 15:09:28,2020-12-11 15:14:16,1.00,246,100,,,,,
2020-12-11 15:17:21,2020-12-11 15:24:48,.80,100,170,,,,,
2020-12-11 15:48:12,2020-12-11 16:00:56,1.90,170,43,,,,,
2020-12-11 15:15:57,2020-12-11 15:19:19,.91,231,211,,,,,
2020-12-11 14:55:52,2020-12-11 14:57:04,.04,163,163,,,,,
2020-12-11 15:20:26,2020-12-11 15:30:39,1.70,237,170,,,,,
2020-12-11 15:42:57,2020-12-11 15:53:05,1.50,236,239,,,,,
2020-12-11 15:14:18,2020-12-11 15:20:09,.78,161,48,,,,,
2020-12-11 15:48:37,2020-12-11 15:59:17,1.83,161,236,,,,,
2020-12-11 15:12:32,2020-12-11 15:21:03,1.05,229,140,,,,,
2020-12-11 15:23:51,2020-12-11 15:25:18,.18,263,262,,,,,
2020-12-11 15:33:30,2020-12-11 16:01:59,3.66,140,145,,,,,
2020-12-11 15:29:37,2020-12-11 15:34:04,.57,141,141,,,,,
2020-12-11 15:41:53,2020-12-11 15:45:46,.42,141,237,,,,,
2020-12-11 15:55:19,2020-12-11 16:10:56,2.80,170,263,,,,,
2020-12-11 15:20:40,2020-12-11 15:39:30,3.10,162,74,,,,,
2020-12-11 15:51:29,2020-12-11 16:02:35,2.30,237,236,,,,,
2020-12-11 15:52:10,2020-12-11 16:04:20,2.54,162,186,,,,,
2020-12-11 15:35:58,2020-12-11 15:51:08,1.60,79,170,,,,,
2020-12-11 15:17:46,2020-12-11 15:24:35,.86,230,164,,,,,
2020-12-11 15:35:27,2020-12-11 15:51:46,2.83,113,125,,,,,
2020-12-11 15:58:01,2020-12-11 16:05:30,1.19,140,236,,,,,
2020-12-11 15:38:01,2020-12-11 15:56:30,3.90,13,246,,,,,
2020-12-11 15:18:51,2020-12-11 15:33:25,1.65,234,170,,,,,
2020-12-11 15:43:33,2020-12-11 15:46:46,.01,246,48,,,,,
2020-12-11 15:14:18,2020-12-11 15:21:15,1.03,107,164,,,,,
2020-12-11 15:37:46,2020-12-11 15:56:36,3.23,161,74,,,,,
2020-12-11 15:04:24,2020-12-11 15:10:45,1.12,237,142,,,,,
2020-12-11 15:16:52,2020-12-11 15:28:59,1.85,142,236,,,,,
2020-12-11 15:34:27,2020-12-11 15:42:10,1.30,164,249,,,,,
2020-12-11 15:51:12,2020-12-11 15:54:40,.50,114,234,,,,,
2020-12-11 15:02:46,2020-12-11 15:33:01,3.77,249,229,,,,,
2020-12-11 15:45:42,2020-12-11 15:54:34,1.11,233,161,,,,,
2020-12-11 15:46:51,2020-12-11 16:12:34,5.51,236,114,,,,,
2020-12-11 15:14:57,2020-12-11 15:19:20,.83,100,48,,,,,
2020-12-11 15:21:22,2020-12-11 15:38:32,3.49,48,236,,,,,
2020-12-11 14:59:43,2020-12-11 15:37:49,17.34,132,170,,,,,
2020-12-11 15:27:06,2020-12-11 15:46:30,3.79,162,125,,,,,
2020-12-11 15:51:47,2020-12-11 15:58:53,1.05,249,211,,,,,
2020-12-11 15:14:20,2020-12-11 15:32:37,1.30,237,263,,,,,
2020-12-11 15:36:41,2020-12-11 15:43:12,.40,236,75,,,,,
2020-12-11 15:56:52,2020-12-11 16:00:46,.67,140,237,,,,,
2020-12-11 15:28:53,2020-12-11 15:34:01,.60,164,48,,,,,
2020-12-11 15:26:54,2020-12-11 16:28:12,53.22,132,265,,,,,
2020-12-11 15:05:06,2020-12-11 15:16:58,1.71,68,114,,,,,
2020-12-11 15:36:59,2020-12-11 15:46:56,1.20,107,246,,,,,
2020-12-11 15:59:52,2020-12-11 16:07:07,.88,48,162,,,,,
2020-12-11 15:33:32,2020-12-11 16:25:39,20.60,263,132,,,,,
2020-12-11 15:06:27,2020-12-11 15:33:23,.00,45,226,,,,,
2020-12-11 15:17:39,2020-12-11 15:20:56,.40,163,163,,,,,
2020-12-11 15:28:56,2020-12-11 15:42:26,2.00,143,237,,,,,
2020-12-11 15:29:33,2020-12-11 15:33:56,.69,162,170,,,,,
2020-12-11 15:38:59,2020-12-11 15:46:05,1.06,234,113,,,,,
2020-12-11 15:16:56,2020-12-11 15:29:54,1.90,50,170,,,,,
2020-12-11 15:31:15,2020-12-11 15:58:29,4.80,162,231,,,,,
2020-12-11 15:17:08,2020-12-11 15:45:37,3.80,211,229,,,,,
2020-12-11 15:59:02,2020-12-11 16:06:25,1.40,162,234,,,,,
2020-12-11 15:53:56,2020-12-11 16:00:31,.80,233,233,,,,,
2020-12-11 15:19:34,2020-12-11 15:29:56,1.04,107,90,,,,,
2020-12-11 15:15:04,2020-12-11 15:23:14,1.40,74,236,,,,,
2020-12-11 15:32:34,2020-12-11 15:49:25,2.30,236,230,,,,,
2020-12-11 15:04:32,2020-12-11 15:35:24,8.74,138,255,,,,,
2020-12-11 15:08:27,2020-12-11 15:28:12,7.60,263,209,,,,,
2020-12-11 15:06:10,2020-12-11 15:09:23,.70,161,161,,,,,
2020-12-11 15:00:13,2020-12-11 15:07:26,.90,50,161,,,,,
2020-12-11 15:08:33,2020-12-11 15:15:29,.95,161,230,,,,,
2020-12-11 15:20:19,2020-12-11 15:28:07,1.39,142,239,,,,,
2020-12-11 15:27:16,2020-12-11 15:37:21,1.80,263,74,,,,,
2020-12-11 15:17:23,2020-12-11 15:23:18,1.08,230,143,,,,,
2020-12-11 15:47:18,2020-12-11 15:51:31,.90,142,143,,,,,
2020-12-11 15:15:40,2020-12-11 15:57:21,7.00,234,129,,,,,
2020-12-12 08:01:43,2020-12-12 08:09:10,1.45,186,137,,,,,
2020-12-12 08:01:15,2020-12-12 08:14:03,3.43,142,107,,,,,
2020-12-12 08:27:13,2020-12-12 08:34:40,2.06,234,142,,,,,
2020-12-12 08:41:10,2020-12-12 08:46:17,1.92,142,100,,,,,
2020-12-12 08:33:57,2020-12-12 08:45:54,1.70,170,246,,,,,
2020-12-12 08:54:46,2020-12-12 09:01:14,1.40,229,137,,,,,
2020-12-12 08:48:12,2020-12-12 08:51:11,.64,107,170,,,,,
2020-12-12 08:58:12,2020-12-12 09:05:57,3.25,137,145,,,,,
2020-12-12 08:25:44,2020-12-12 08:31:55,2.51,161,75,,,,,
2020-12-12 08:49:56,2020-12-12 08:53:25,.73,141,141,,,,,
2020-12-12 08:55:50,2020-12-12 09:00:11,.97,236,237,,,,,
2020-12-12 08:14:43,2020-12-12 08:24:46,2.00,236,142,,,,,
2020-12-12 08:42:53,2020-12-12 09:00:31,6.37,125,140,,,,,
2020-12-12 08:04:01,2020-12-12 08:07:52,.77,113,114,,,,,
2020-12-12 08:27:55,2020-12-12 08:38:12,2.66,142,41,,,,,
2020-12-12 08:02:27,2020-12-12 08:08:41,2.10,113,230,,,,,
2020-12-12 08:25:04,2020-12-12 08:28:02,1.06,75,263,,,,,
2020-12-12 08:14:27,2020-12-12 08:20:03,1.39,163,141,,,,,
2020-12-12 08:59:46,2020-12-12 09:11:24,2.04,236,239,,,,,
2020-12-12 08:19:18,2020-12-12 08:23:01,.80,239,142,,,,,
2020-12-12 08:35:48,2020-12-12 08:41:06,1.00,68,234,,,,,
2020-12-12 08:22:00,2020-12-12 08:24:43,.77,100,230,,,,,
2020-12-12 08:31:01,2020-12-12 08:35:25,.89,162,161,,,,,
2020-12-12 08:48:49,2020-12-12 08:51:33,1.02,170,141,,,,,
2020-12-12 08:27:15,2020-12-12 08:34:37,1.70,143,163,,,,,
2020-12-12 08:40:17,2020-12-12 08:43:13,.90,230,100,,,,,
2020-12-12 08:34:37,2020-12-12 08:41:08,1.72,236,237,,,,,
2020-12-12 08:48:51,2020-12-12 08:50:10,.23,236,236,,,,,
2020-12-12 08:48:51,2020-12-12 08:50:10,.23,236,236,,,,,
2020-12-12 08:55:14,2020-12-12 08:59:46,2.24,262,233,,,,,
2020-12-12 08:59:55,2020-12-12 09:10:26,2.07,264,143,,,,,
2020-12-12 08:08:02,2020-12-12 08:14:00,1.65,263,140,,,,,
2020-12-12 08:20:58,2020-12-12 08:27:26,.99,262,236,,,,,
2020-12-12 08:46:36,2020-12-12 08:56:27,2.27,107,231,,,,,
2020-12-12 08:46:50,2020-12-12 08:57:41,5.70,170,261,,,,,
2020-12-12 08:33:11,2020-12-12 08:41:48,1.89,74,236,,,,,
2020-12-12 08:49:06,2020-12-12 08:56:16,2.07,24,236,,,,,
2020-12-12 08:02:39,2020-12-12 08:44:27,21.48,260,117,,,,,
2020-12-12 08:36:02,2020-12-12 08:44:36,1.73,237,48,,,,,
2020-12-12 08:59:47,2020-12-12 09:23:12,1.51,75,74,,,,,
2020-12-12 08:52:15,2020-12-12 08:55:41,.75,229,161,,,,,
2020-12-12 08:12:24,2020-12-12 08:21:31,2.39,230,238,,,,,
2020-12-12 08:27:47,2020-12-12 08:37:32,1.90,142,68,,,,,
2020-12-12 08:24:39,2020-12-12 08:34:36,1.91,238,236,,,,,
2020-12-12 08:12:16,2020-12-12 08:16:14,1.41,170,141,,,,,
2020-12-12 08:43:12,2020-12-12 09:03:43,5.04,239,231,,,,,
2020-12-12 08:07:38,2020-12-12 08:22:31,12.02,132,157,,,,,
2020-12-12 08:25:49,2020-12-12 08:41:20,3.76,141,249,,,,,
2020-12-12 08:08:18,2020-12-12 08:19:11,3.26,236,100,,,,,
2020-12-12 08:36:45,2020-12-12 08:38:01,.45,114,249,,,,,
2020-12-12 08:07:15,2020-12-12 08:12:03,.62,237,141,,,,,
2020-12-12 08:43:34,2020-12-12 08:50:11,1.40,43,237,,,,,
2020-12-12 08:25:11,2020-12-12 08:39:48,3.90,140,42,,,,,
2020-12-12 08:47:15,2020-12-12 08:56:41,4.80,166,48,,,,,
2020-12-12 08:17:46,2020-12-12 08:26:27,6.00,48,244,,,,,
2020-12-12 08:46:29,2020-12-12 08:54:24,1.02,42,152,,,,,
2020-12-12 08:00:03,2020-12-12 08:03:58,.70,262,75,,,,,
2020-12-12 08:20:05,2020-12-12 08:26:55,1.90,236,238,,,,,
2020-12-12 08:02:31,2020-12-12 08:05:14,.50,229,233,,,,,
2020-12-12 08:10:01,2020-12-12 08:14:49,1.80,137,140,,,,,
2020-12-12 08:34:06,2020-12-12 08:36:36,.30,263,263,,,,,
2020-12-12 08:50:50,2020-12-12 09:06:54,3.00,141,238,,,,,
2020-12-12 08:15:05,2020-12-12 08:21:48,1.60,114,246,,,,,
2020-12-12 08:30:34,2020-12-12 09:15:06,10.10,234,39,,,,,
2020-12-12 08:33:11,2020-12-12 08:39:08,1.60,100,142,,,,,
2020-12-12 08:10:13,2020-12-12 08:15:55,2.30,107,229,,,,,
2020-12-12 08:31:30,2020-12-12 08:36:55,1.45,229,263,,,,,
2020-12-12 08:10:42,2020-12-12 08:24:45,3.10,236,100,,,,,
2020-12-12 08:50:20,2020-12-12 08:57:06,2.10,262,161,,,,,
2020-12-12 08:00:46,2020-12-12 08:08:35,2.00,229,90,,,,,
2020-12-12 08:16:04,2020-12-12 08:24:45,1.98,249,50,,,,,
2020-12-12 08:33:35,2020-12-12 08:40:54,1.86,48,237,,,,,
2020-12-12 08:57:34,2020-12-12 09:01:13,1.54,237,162,,,,,
2020-12-12 08:08:49,2020-12-12 08:13:49,1.71,90,48,,,,,
2020-12-12 08:35:29,2020-12-12 08:56:23,9.77,238,138,,,,,
2020-12-12 08:03:33,2020-12-12 08:12:55,2.18,234,158,,,,,
2020-12-12 08:11:59,2020-12-12 08:22:45,1.60,164,233,,,,,
2020-12-12 08:07:17,2020-12-12 08:09:49,1.00,237,236,,,,,
2020-12-12 08:04:58,2020-12-12 08:14:19,1.81,140,143,,,,,
2020-12-12 08:16:55,2020-12-12 08:19:16,.57,142,239,,,,,
2020-12-12 08:10:27,2020-12-12 08:16:07,1.69,107,164,,,,,
2020-12-12 08:58:51,2020-12-12 09:03:41,1.29,114,234,,,,,
2020-12-12 08:16:02,2020-12-12 08:30:11,3.87,137,239,,,,,
2020-12-12 08:54:55,2020-12-12 09:07:27,4.29,151,246,,,,,
2020-12-12 08:31:16,2020-12-12 08:39:28,1.35,125,232,,,,,
2020-12-12 08:08:12,2020-12-12 08:12:59,.93,238,142,,,,,
2020-12-12 08:17:47,2020-12-12 08:31:09,3.00,143,263,,,,,
2020-12-12 08:47:52,2020-12-12 08:53:24,1.34,239,142,,,,,
2020-12-12 08:59:28,2020-12-12 09:05:09,.85,143,238,,,,,
2020-12-12 08:16:36,2020-12-12 08:24:32,1.80,140,233,,,,,
2020-12-12 08:45:56,2020-12-12 08:50:46,1.20,137,79,,,,,
2020-12-12 08:47:54,2020-12-12 08:51:10,.70,237,236,,,,,
2020-12-12 08:51:45,2020-12-12 09:07:52,5.15,13,107,,,,,
2020-12-12 08:13:18,2020-12-12 08:24:59,4.28,107,87,,,,,
2020-12-12 08:03:54,2020-12-12 08:10:55,1.00,24,75,,,,,
2020-12-12 08:10:56,2020-12-12 08:17:09,1.90,249,186,,,,,
2020-12-12 08:22:24,2020-12-12 08:29:30,1.20,234,68,,,,,
2020-12-12 08:35:45,2020-12-12 08:44:44,1.60,249,79,,,,,
2020-12-12 08:28:34,2020-12-12 08:32:09,.80,48,230,,,,,
2020-12-12 08:58:55,2020-12-12 09:05:30,1.97,137,140,,,,,
2020-12-13 17:35:19,2020-12-13 17:55:36,15.77,132,194,,,,,
2020-12-13 17:56:11,2020-12-13 18:20:31,16.00,138,265,,,,,
2020-12-13 17:03:21,2020-12-13 17:13:47,1.08,48,68,,,,,
2020-12-13 17:22:58,2020-12-13 17:37:20,2.40,246,239,,,,,
2020-12-13 17:44:15,2020-12-13 17:57:14,2.51,238,116,,,,,
2020-12-13 17:59:08,2020-12-13 18:05:59,1.08,152,41,,,,,
2020-12-13 17:19:49,2020-12-13 17:31:26,2.00,125,68,,,,,
2020-12-13 17:34:21,2020-12-13 17:40:30,1.20,68,48,,,,,
2020-12-13 17:44:01,2020-12-13 17:54:06,1.00,68,48,,,,,
2020-12-13 17:57:10,2020-12-13 18:18:19,2.50,48,211,,,,,
2020-12-13 17:15:07,2020-12-13 17:23:17,1.47,237,263,,,,,
2020-12-13 17:32:48,2020-12-13 17:36:00,1.15,262,75,,,,,
2020-12-13 17:56:02,2020-12-13 18:02:43,.88,236,236,,,,,
2020-12-13 17:10:27,2020-12-13 17:31:49,2.50,48,107,,,,,
2020-12-13 17:34:56,2020-12-13 17:46:06,.80,170,186,,,,,
2020-12-13 16:59:13,2020-12-13 17:16:16,1.45,263,229,,,,,
2020-12-13 17:36:06,2020-12-13 17:44:45,1.32,234,249,,,,,
2020-12-13 17:48:44,2020-12-13 18:14:23,5.50,90,74,,,,,
2020-12-13 17:06:37,2020-12-13 17:17:29,1.91,68,142,,,,,
2020-12-13 17:47:07,2020-12-13 17:50:19,.60,68,186,,,,,
2020-12-13 17:24:43,2020-12-13 18:04:38,20.64,132,140,,,,,
2020-12-13 16:57:12,2020-12-13 17:03:54,.92,43,143,,,,,
2020-12-13 17:18:34,2020-12-13 17:21:50,.60,151,166,,,,,
2020-12-13 17:23:39,2020-12-13 17:35:13,1.80,166,41,,,,,
2020-12-13 17:31:19,2020-12-13 18:06:47,15.70,138,13,,,,,
2020-12-13 17:12:58,2020-12-13 17:25:40,1.90,114,164,,,,,
2020-12-13 17:38:57,2020-12-13 17:56:31,2.30,230,141,,,,,
2020-12-13 17:10:36,2020-12-13 17:16:51,1.30,238,239,,,,,
2020-12-13 17:40:25,2020-12-13 17:47:51,1.00,142,143,,,,,
2020-12-13 17:55:43,2020-12-13 18:05:09,.80,142,237,,,,,
2020-12-13 17:14:06,2020-12-13 17:17:48,.80,141,262,,,,,
2020-12-13 17:12:40,2020-12-13 17:33:51,5.00,262,113,,,,,
2020-12-13 17:37:02,2020-12-13 17:54:17,1.70,234,164,,,,,
2020-12-13 17:18:23,2020-12-13 17:37:32,9.50,138,119,,,,,
2020-12-13 17:41:30,2020-12-13 17:46:39,.00,98,98,,,,,
2020-12-13 17:20:27,2020-12-13 17:36:31,5.09,261,170,,,,,
2020-12-13 17:42:24,2020-12-13 17:49:17,.85,162,229,,,,,
2020-12-13 17:10:58,2020-12-13 17:31:27,3.17,143,170,,,,,
2020-12-13 17:41:25,2020-12-13 17:49:47,1.27,237,236,,,,,
2020-12-13 17:29:04,2020-12-13 17:47:22,5.90,74,79,,,,,
2020-12-13 17:54:49,2020-12-13 18:04:44,2.80,233,262,,,,,
2020-12-13 17:38:09,2020-12-13 17:51:00,.93,186,137,,,,,
2020-12-13 17:38:09,2020-12-13 17:51:00,.93,186,137,,,,,
2020-12-13 17:22:44,2020-12-13 17:28:05,2.18,141,74,,,,,
2020-12-13 17:29:21,2020-12-13 17:29:49,.12,74,74,,,,,
2020-12-13 17:29:21,2020-12-13 17:29:49,.12,74,74,,,,,
2020-12-13 17:48:06,2020-12-13 18:05:30,3.00,151,237,,,,,
2020-12-13 17:53:03,2020-12-13 18:09:17,2.70,112,217,,,,,
2020-12-13 17:29:16,2020-12-13 17:38:24,1.90,239,24,,,,,
2020-12-13 17:49:09,2020-12-13 18:47:04,16.20,239,26,,,,,
2020-12-13 17:06:46,2020-12-13 17:20:55,1.26,142,140,,,,,
2020-12-13 17:27:12,2020-12-13 17:33:26,1.62,262,74,,,,,
2020-12-13 17:39:45,2020-12-13 17:50:58,3.27,74,229,,,,,
2020-12-13 17:54:20,2020-12-13 17:57:54,1.01,140,262,,,,,
2020-12-13 17:19:39,2020-12-13 17:37:56,2.90,143,262,,,,,
2020-12-13 17:23:14,2020-12-13 17:49:38,10.33,138,229,,,,,
2020-12-13 17:56:26,2020-12-13 17:59:18,.64,263,236,,,,,
2020-12-13 17:09:25,2020-12-13 17:24:02,2.71,41,238,,,,,
2020-12-13 17:55:39,2020-12-13 18:00:17,.75,48,48,,,,,
2020-12-13 17:21:23,2020-12-13 17:24:25,1.26,140,263,,,,,
2020-12-13 17:48:49,2020-12-13 17:52:20,1.08,75,42,,,,,
2020-12-13 17:36:35,2020-12-13 17:48:23,1.30,163,137,,,,,
2020-12-13 17:20:44,2020-12-13 17:30:47,1.43,163,186,,,,,
2020-12-13 17:39:03,2020-12-13 17:44:03,.97,90,249,,,,,
2020-12-13 17:47:34,2020-12-13 17:58:55,2.23,249,50,,,,,
2020-12-13 17:09:42,2020-12-13 17:17:50,1.70,237,238,,,,,
2020-12-13 17:17:49,2020-12-13 17:22:27,1.10,158,90,,,,,
2020-12-13 17:53:39,2020-12-13 17:58:09,.90,113,68,,,,,
2020-12-13 17:17:47,2020-12-13 17:22:34,.80,236,262,,,,,
2020-12-13 17:33:33,2020-12-13 17:54:09,1.80,43,43,,,,,
2020-12-13 17:59:40,2020-12-13 18:06:36,2.08,143,24,,,,,
2020-12-13 17:32:13,2020-12-13 17:40:30,1.26,137,229,,,,,
2020-12-13 17:42:34,2020-12-13 17:59:20,2.07,229,142,,,,,
2020-12-13 17:12:47,2020-12-13 17:28:21,3.95,13,246,,,,,
2020-12-13 17:48:50,2020-12-13 17:56:44,.81,100,170,,,,,
2020-12-13 17:04:41,2020-12-13 17:12:48,.60,48,161,,,,,
2020-12-13 17:18:21,2020-12-13 17:30:32,.70,161,142,,,,,
2020-12-13 17:37:40,2020-12-13 17:47:44,1.80,163,238,,,,,
2020-12-13 17:21:08,2020-12-13 17:42:18,2.47,163,107,,,,,
2020-12-13 17:45:11,2020-12-13 17:49:45,.95,107,79,,,,,
2020-12-13 17:53:09,2020-12-13 17:56:41,.59,79,114,,,,,
2020-12-13 17:15:34,2020-12-13 17:34:54,2.85,237,113,,,,,
2020-12-13 17:37:00,2020-12-13 17:54:44,3.71,113,45,,,,,
2020-12-13 17:11:41,2020-12-13 17:21:37,2.67,132,218,,,,,
2020-12-13 17:44:13,2020-12-13 18:04:33,2.50,161,140,,,,,
2020-12-13 17:16:25,2020-12-13 17:29:32,1.96,90,48,,,,,
2020-12-13 17:31:40,2020-12-13 17:44:15,3.04,48,238,,,,,
2020-12-13 17:46:50,2020-12-13 17:57:18,2.05,238,143,,,,,
2020-12-13 17:07:11,2020-12-13 17:15:22,.68,230,100,,,,,
2020-12-13 17:34:59,2020-12-13 17:38:05,.38,239,239,,,,,
2020-12-13 17:19:41,2020-12-13 17:26:49,.95,170,90,,,,,
2020-12-13 17:57:44,2020-12-13 18:01:33,1.09,140,262,,,,,
2020-12-13 17:03:42,2020-12-13 17:10:43,1.00,143,238,,,,,
2020-12-13 17:16:00,2020-12-13 17:22:29,1.96,231,113,,,,,
2020-12-13 17:32:49,2020-12-13 17:53:06,3.59,164,75,,,,,
2020-12-13 17:22:11,2020-12-13 17:29:04,1.34,162,236,,,,,
2020-12-13 17:45:35,2020-12-13 17:56:28,2.06,233,79,,,,,
2020-12-13 17:19:45,2020-12-13 17:54:40,6.82,137,181,,,,,
2020-12-13 17:09:14,2020-12-13 17:22:31,3.10,236,42,,,,,
2020-12-13 17:39:39,2020-12-13 17:50:48,2.14,75,141,,,,,
2020-12-14 01:03:19,2020-12-14 01:13:30,3.82,137,75,,,,,
2020-12-14 01:18:10,2020-12-14 01:30:27,4.19,236,107,,,,,
2020-12-14 01:47:14,2020-12-14 01:54:01,2.40,170,236,,,,,
2020-12-14 01:03:38,2020-12-14 01:27:44,12.02,164,18,,,,,
2020-12-14 01:00:45,2020-12-14 01:09:17,2.36,239,75,,,,,
2020-12-14 00:59:07,2020-12-14 01:05:29,1.09,119,243,,,,,
2020-12-14 01:38:25,2020-12-14 01:45:45,1.60,7,260,,,,,
2020-12-14 01:17:35,2020-12-14 01:26:39,3.10,263,164,,,,,
2020-12-14 01:05:50,2020-12-14 01:09:52,1.40,234,230,,,,,
